clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id,dissimilarity_index,scenario
22,0.5131578947368421,1.1625,0.17281249999999998,0.4772727272727273,1,4,41,0.32499999999999996,llm_baseline
25,0.5602836879432624,1.15,0.18236607142857145,0.47572815533980584,4,4,42,0.22499999999999998,llm_baseline
25,0.5683453237410072,1.175,0.16132440476190474,0.4694835680751174,5,4,43,0.15,llm_baseline
26,0.5342465753424658,1.1375,0.18011904761904762,0.45714285714285713,1,4,44,0.32499999999999996,llm_baseline
26,0.5933333333333334,1.125,0.146875,0.43317972350230416,0,4,45,0.2,llm_baseline
26,0.5,1.15,0.17717261904761905,0.5022222222222222,0,4,46,0.15,llm_baseline
30,0.5068493150684932,1.15,0.16438988095238097,0.4835680751173709,4,4,47,0.25,llm_baseline
22,0.5675675675675675,1.2625,0.17575892857142858,0.5117370892018779,7,4,48,0.25,llm_baseline
25,0.547945205479452,1.175,0.17962797619047619,0.4694835680751174,3,4,49,0.275,llm_baseline
30,0.5753424657534246,1.1125,0.14285714285714285,0.4930875576036866,2,4,50,0.22500000000000003,llm_baseline
27,0.593939393939394,1.0625,0.14942736588306205,0.45652173913043476,1,4,51,0.3,llm_baseline
33,0.5,1.2125,0.17178571428571426,0.46919431279620855,5,4,52,0.275,llm_baseline
16,0.46835443037974683,1.275,0.2052083333333333,0.5822222222222222,6,4,53,0.39999999999999997,llm_baseline
25,0.5,1.1875,0.17754464285714286,0.52,5,4,54,0.275,llm_baseline
25,0.5617283950617284,1.1,0.1396577380952381,0.4652173913043478,2,4,55,0.25,llm_baseline
31,0.5562913907284768,1.1125,0.14242559523809523,0.44594594594594594,1,4,56,0.09999999999999999,llm_baseline
31,0.5068493150684932,1.175,0.16563988095238097,0.4857142857142857,2,4,57,0.2,llm_baseline
28,0.4866666666666667,1.2125,0.1999702380952381,0.5023923444976076,5,4,58,0.25,llm_baseline
23,0.4295774647887324,1.3125,0.19995535714285714,0.5352112676056338,6,4,59,0.3,llm_baseline
36,0.39473684210526316,1.1375,0.1588690476190476,0.4976958525345622,1,4,60,0.2,llm_baseline
18,0.4868421052631579,1.3375,0.21403273809523812,0.5714285714285714,9,4,61,0.4,llm_baseline
29,0.48717948717948717,1.1375,0.14610119047619047,0.49107142857142855,2,4,62,0.22499999999999998,llm_baseline
21,0.5855263157894737,1.175,0.18456845238095237,0.5201793721973094,3,4,63,0.22499999999999998,llm_baseline
27,0.5217391304347826,1.2125,0.20241071428571428,0.49760765550239233,7,4,64,0.24999999999999997,llm_baseline
30,0.45394736842105265,1.1625,0.15718749999999998,0.45495495495495497,1,4,65,0.175,llm_baseline
33,0.4866666666666667,1.0875,0.17073538276069922,0.46543778801843316,3,4,66,0.17499999999999996,llm_baseline
27,0.4868421052631579,1.175,0.18785714285714286,0.4931506849315068,4,4,67,0.19999999999999998,llm_baseline
22,0.47368421052631576,1.25,0.22754464285714288,0.5799086757990868,7,4,68,0.375,llm_baseline
22,0.5419354838709678,1.2,0.210201928872815,0.5555555555555556,8,4,69,0.3,llm_baseline
29,0.4726027397260274,1.1625,0.20392857142857146,0.5327102803738317,3,4,70,0.225,llm_baseline
35,0.4605263157894737,1.1375,0.16778273809523808,0.5161290322580645,3,4,71,0.25,llm_baseline
22,0.5472972972972973,1.1625,0.15754464285714284,0.5,2,4,72,0.25,llm_baseline
25,0.5205479452054794,1.1875,0.17776785714285714,0.5046728971962616,2,4,73,0.325,llm_baseline
25,0.5483870967741935,1.1625,0.1578125,0.4798206278026906,2,4,74,0.25,llm_baseline
25,0.5466666666666666,1.1375,0.17026785714285714,0.4722222222222222,0,4,75,0.22499999999999998,llm_baseline
40,0.3841059602649007,1.1625,0.14410714285714285,0.4727272727272727,2,4,76,0.14999999999999997,llm_baseline
27,0.5064102564102564,1.1875,0.18273809523809526,0.4605263157894737,5,4,77,0.15,llm_baseline
26,0.4591194968553459,1.2125,0.18336309523809524,0.5133928571428571,4,4,78,0.32499999999999996,llm_baseline
22,0.5370370370370371,1.15,0.17194940476190473,0.5128205128205128,1,4,79,0.25,llm_baseline
21,0.506578947368421,1.175,0.1696577380952381,0.5388127853881278,3,4,80,0.25,llm_baseline
30,0.45774647887323944,1.25,0.1865327380952381,0.5120772946859904,8,4,81,0.32499999999999996,llm_baseline
