clusters,switch_rate,distance,mix_deviation,share,ghetto_rate,step,run_id,dissimilarity_index,scenario
28,0.564935064935065,1.075,0.1654315476190476,0.4792626728110599,0,4,22,,ethnic_asian_hispanic
29,0.5496688741721855,1.125,0.1388244047619047,0.4651162790697674,3,4,23,,ethnic_asian_hispanic
30,0.4144736842105263,1.2125,0.1800148809523809,0.5,5,4,24,,ethnic_asian_hispanic
29,0.535483870967742,1.1125,0.1533035714285714,0.4798206278026906,1,4,25,,ethnic_asian_hispanic
18,0.5759493670886076,1.15,0.1396577380952381,0.5,4,4,26,,ethnic_asian_hispanic
30,0.5208333333333334,1.1375,0.1639880952380952,0.5046296296296297,1,4,27,,ethnic_asian_hispanic
23,0.4533333333333333,1.2125,0.2094345238095238,0.5280373831775701,6,4,28,,ethnic_asian_hispanic
26,0.5,1.15,0.1851190476190476,0.5,6,4,29,,ethnic_asian_hispanic
19,0.5540540540540541,1.2125,0.1419642857142857,0.5255813953488372,4,4,30,,ethnic_asian_hispanic
27,0.5,1.175,0.1900446428571428,0.5201793721973094,2,4,31,,ethnic_asian_hispanic
27,0.5066666666666667,1.2125,0.193452380952381,0.5113122171945701,3,4,32,,ethnic_asian_hispanic
36,0.5140845070422535,1.1,0.1589285714285714,0.4675925925925926,1,4,33,,ethnic_asian_hispanic
29,0.5140845070422535,1.1625,0.1582142857142857,0.4834123222748815,1,4,34,,ethnic_asian_hispanic
27,0.5070422535211268,1.15,0.1695535714285714,0.4481132075471698,2,4,35,,ethnic_asian_hispanic
26,0.4545454545454545,1.175,0.2060267857142857,0.4908256880733945,6,4,36,,ethnic_asian_hispanic
23,0.4866666666666667,1.1875,0.1837648809523809,0.4840182648401826,3,4,37,,ethnic_asian_hispanic
30,0.5140845070422535,1.1375,0.1606994047619047,0.4906542056074766,4,4,38,,ethnic_asian_hispanic
32,0.5034965034965035,1.15,0.1793303571428571,0.4928909952606635,4,4,39,,ethnic_asian_hispanic
23,0.5426829268292683,1.1125,0.1530505952380952,0.4585152838427948,1,4,40,,ethnic_asian_hispanic
26,0.52,1.1875,0.1911607142857143,0.5161290322580645,6,4,41,,ethnic_asian_hispanic
20,0.5592105263157895,1.1375,0.1636458333333333,0.5045454545454545,3,4,42,,ethnic_asian_hispanic
30,0.5167785234899329,1.1375,0.156547619047619,0.4549549549549549,2,4,43,,ethnic_asian_hispanic
23,0.5202702702702703,1.175,0.167797619047619,0.5205479452054794,4,4,44,,ethnic_asian_hispanic
26,0.5763888888888888,1.1375,0.1862499999999999,0.4666666666666667,4,4,45,,ethnic_asian_hispanic
21,0.5266666666666666,1.2125,0.1808184523809524,0.5185185185185185,4,4,46,,ethnic_asian_hispanic
24,0.5103448275862069,1.1625,0.1677232142857143,0.5023255813953489,3,4,47,,ethnic_asian_hispanic
25,0.5228758169934641,1.1875,0.1786458333333333,0.5363636363636364,2,4,48,,ethnic_asian_hispanic
30,0.5067567567567568,1.1375,0.1703422619047619,0.5047619047619047,2,4,49,,ethnic_asian_hispanic
